[2026-04-20 23:16:19] INFO     - ═════════════════════ Process started ═════════════════════
[2026-04-20 23:16:20] INFO     - Excel loaded: 103 players, 103 bowlers from 'C:\Users\himan\Documents\UiPath\CrickInfo\Data\IPLPointsData.xlsx'
[2026-04-20 23:16:20] INFO     - Google Sheets authentication successful.
[2026-04-20 23:16:24] INFO     - Worksheets opened: ['Points', 'Home', 'Data']
[2026-04-20 23:16:37] INFO     - Updating previous points for all players before processing.
[2026-04-20 23:16:37] DEBUG    - ======================================================
[2026-04-20 23:16:43] DEBUG    - Updated previous points for '2' at row 3: 6 → 8
[2026-04-20 23:16:43] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:16:47] DEBUG    - Updated previous points for 'Mohsin Khan' at row 8: 70 → 106
[2026-04-20 23:16:47] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:16:52] DEBUG    - Updated previous points for 'Yuzvendra Chahal' at row 13: 120 → 154
[2026-04-20 23:16:52] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:16:56] DEBUG    - Updated previous points for 'Vaibhav Sooryavanshi' at row 15: 320 → 388
[2026-04-20 23:16:56] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:17:01] DEBUG    - Updated previous points for 'Ravi Bishnoi' at row 16: 313 → 345
[2026-04-20 23:17:01] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:17:05] DEBUG    - Updated previous points for 'Sunil Narine' at row 28: 230 → 307
[2026-04-20 23:17:05] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:17:10] DEBUG    - Updated previous points for 'Ajinkya Rahane' at row 29: 230 → 240
[2026-04-20 23:17:10] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:17:14] DEBUG    - Updated previous points for 'Ayush Badoni' at row 30: 170 → 224
[2026-04-20 23:17:14] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:17:19] DEBUG    - Updated previous points for 'Priyansh Arya' at row 34: 190 → 323
[2026-04-20 23:17:19] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:17:23] DEBUG    - Updated previous points for 'Shimron Hetmyer' at row 38: 93 → 112
[2026-04-20 23:17:23] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:17:28] DEBUG    - Updated previous points for 'Marco Jansen' at row 40: 162 → 223
[2026-04-20 23:17:28] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:17:32] DEBUG    - Updated previous points for 'Cameron Green' at row 47: 247 → 297
[2026-04-20 23:17:32] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:17:37] DEBUG    - Updated previous points for 'Varun Chakaravarthy' at row 48: 87 → 197
[2026-04-20 23:17:37] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:17:41] DEBUG    - Updated previous points for 'Rishabh Pant' at row 50: 197 → 263
[2026-04-20 23:17:41] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:17:46] DEBUG    - Updated previous points for 'Arshdeep Singh' at row 51: 218 → 253
[2026-04-20 23:17:46] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:17:50] DEBUG    - Updated previous points for 'Yashasvi Jaiswal' at row 54: 289 → 346
[2026-04-20 23:17:50] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:17:55] DEBUG    - Updated previous points for 'Vaibhav Arora' at row 66: 243 → 259
[2026-04-20 23:17:55] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:17:59] DEBUG    - Updated previous points for 'Aiden Markram' at row 67: 210 → 283
[2026-04-20 23:17:59] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:18:04] DEBUG    - Updated previous points for 'Nehal Wadhera' at row 69: 63 → 83
[2026-04-20 23:18:04] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:18:08] DEBUG    - Updated previous points for 'Shreyas Iyer' at row 70: 319 → 336
[2026-04-20 23:18:08] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:18:13] DEBUG    - Updated previous points for 'Riyan Parag' at row 73: 148 → 166
[2026-04-20 23:18:13] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:18:17] DEBUG    - Updated previous points for 'Angkrish Raghuvanshi' at row 87: 294 → 313
[2026-04-20 23:18:17] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:18:22] DEBUG    - Updated previous points for 'Mitchell Marsh' at row 88: 168 → 241
[2026-04-20 23:18:22] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:18:26] DEBUG    - Updated previous points for 'Nicholas Pooran' at row 89: 77 → 111
[2026-04-20 23:18:26] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:18:31] DEBUG    - Updated previous points for 'Marcus Stoinis' at row 90: 48 → 101
[2026-04-20 23:18:31] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:18:35] DEBUG    - Updated previous points for 'Prabhsimran Singh' at row 91: 345 → 355
[2026-04-20 23:18:35] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:18:40] DEBUG    - Updated previous points for 'Shashank Singh' at row 92: 154 → 180
[2026-04-20 23:18:40] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:18:44] DEBUG    - Updated previous points for 'Jofra Archer' at row 94: 293 → 348
[2026-04-20 23:18:44] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:18:49] DEBUG    - Updated previous points for 'Ravindra Jadeja' at row 95: 216 → 304
[2026-04-20 23:18:49] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:18:53] DEBUG    - Updated previous points for 'Mohammad Shami' at row 96: 209 → 248
[2026-04-20 23:18:53] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:18:57] DEBUG    - Updated previous points for 'Rinku Singh' at row 98: 163 → 241
[2026-04-20 23:18:57] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:19:02] DEBUG    - Updated previous points for 'Cooper Connolly' at row 103: 221 → 348
[2026-04-20 23:19:02] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:19:06] DEBUG    - Updated previous points for 'Vijaykumar Vyshak' at row 105: 149 → 178
[2026-04-20 23:19:06] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-20 23:19:06] DEBUG    - ======================================================
[2026-04-20 23:19:38] DEBUG    - ===============================================================
[2026-04-20 23:19:38] INFO     - Pausing 5s before before next steps.
[2026-04-20 23:19:38] DEBUG    - ===============================================================
[2026-04-20 23:19:44] DEBUG    - ===============================================================
[2026-04-20 23:19:44] DEBUG    - ===============================================================
[2026-04-20 23:19:44] INFO     - Processing count= 1
[2026-04-20 23:19:44] INFO     - Processing player of CSK : 'Shivam Dube' | 229 points | team: CSK
[2026-04-20 23:19:44] DEBUG    - Match found for Shivam Dube in Points at row 5
[2026-04-20 23:19:44] INFO     - No update needed for Shivam Dube in Points as points are unchanged.
[2026-04-20 23:19:44] DEBUG    - ===============================================================
[2026-04-20 23:19:44] INFO     - Processing count= 2
[2026-04-20 23:19:44] INFO     - Processing player of CSK : 'Sanju Samson' | 293 points | team: CSK
[2026-04-20 23:19:44] DEBUG    - Match found for Sanju Samson in Points at row 6
[2026-04-20 23:19:44] INFO     - No update needed for Sanju Samson in Points as points are unchanged.
[2026-04-20 23:19:44] DEBUG    - ===============================================================
[2026-04-20 23:19:44] INFO     - Processing count= 3
[2026-04-20 23:19:44] INFO     - Processing player of GT : 'Sai Sudharsan' | 218 points | team: GT
[2026-04-20 23:19:44] DEBUG    - Match found for Sai Sudharsan in Points at row 7
[2026-04-20 23:19:45] INFO     - Points gained for Sai Sudharsan in Points: 2 (Points: 218, Dot Balls: 0, Previous Total: 216)
[2026-04-20 23:19:45] INFO     - Data updated successfully for Sai Sudharsan in Points - 218 points and 0 dot balls!
[2026-04-20 23:19:45] DEBUG    - Sleeping 4s before next update.
[2026-04-20 23:19:49] DEBUG    - ===============================================================
[2026-04-20 23:19:49] INFO     - Processing count= 4
[2026-04-20 23:19:49] INFO     - Processing player of LSG : 'Mohsin Khan' | 82 points | team: LSG
[2026-04-20 23:19:49] DEBUG    - Match found for Mohsin Khan in Points at row 8
[2026-04-20 23:19:49] INFO     - No update needed for Mohsin Khan in Points as points are unchanged.
[2026-04-20 23:19:49] DEBUG    - ===============================================================
[2026-04-20 23:19:49] INFO     - Processing count= 5
[2026-04-20 23:19:49] INFO     - Processing player of MI : 'Tilak Varma' | 270 points | team: MI
[2026-04-20 23:19:49] DEBUG    - Match found for Tilak Varma in Points at row 9
[2026-04-20 23:19:50] INFO     - Points gained for Tilak Varma in Points: 149 (Points: 270, Dot Balls: 0, Previous Total: 121)
[2026-04-20 23:19:50] INFO     - Data updated successfully for Tilak Varma in Points - 270 points and 0 dot balls!
[2026-04-20 23:19:50] DEBUG    - Sleeping 4s before next update.
[2026-04-20 23:19:54] DEBUG    - ===============================================================
[2026-04-20 23:19:54] INFO     - Processing count= 6
[2026-04-20 23:19:54] INFO     - Processing player of MI : 'Quinton de Kock' | 208 points | team: MI
[2026-04-20 23:19:54] DEBUG    - Match found for Quinton de Kock in Points at row 10
[2026-04-20 23:19:55] INFO     - Points gained for Quinton de Kock in Points: 40 (Points: 208, Dot Balls: 0, Previous Total: 168)
[2026-04-20 23:19:55] INFO     - Data updated successfully for Quinton de Kock in Points - 208 points and 0 dot balls!
[2026-04-20 23:19:55] DEBUG    - Sleeping 4s before next update.
[2026-04-20 23:19:59] DEBUG    - ===============================================================
[2026-04-20 23:19:59] INFO     - Processing count= 7
[2026-04-20 23:19:59] INFO     - Processing player of MI : 'Jasprit Bumrah' | 71 points | team: MI
[2026-04-20 23:19:59] DEBUG    - Match found for Jasprit Bumrah in Points at row 11
[2026-04-20 23:20:00] INFO     - Points gained for Jasprit Bumrah in Points: 44 (Points: 71, Dot Balls: 49, Previous Total: 76)
