[2026-04-17 23:41:14] INFO     - ═════════════════════ Process started ═════════════════════
[2026-04-17 23:41:21] INFO     - Teams loaded: T1='GT', T2='KKR'
[2026-04-17 23:41:22] INFO     - Excel loaded: 103 players, 103 bowlers from 'C:\Users\himan\Documents\UiPath\CrickInfo\Data\IPLPointsData.xlsx'
[2026-04-17 23:41:22] INFO     - Google Sheets authentication successful.
[2026-04-17 23:41:28] INFO     - Worksheets opened: ['GT', 'KKR', 'MI', 'CSK', 'Extra', 'Bowler', 'Home', 'Data']
[2026-04-17 23:41:31] INFO     - Updated current date '17 Apr' in cell A1 of all sheets.
[2026-04-17 23:41:34] DEBUG    - ===============================================================
[2026-04-17 23:41:34] INFO     - Processing players for team: GT
[2026-04-17 23:41:34] DEBUG    - ===============================================================
[2026-04-17 23:41:34] INFO     - Processing count for GT = 1
[2026-04-17 23:41:34] INFO     - Processing player of GT : 'Shubman Gill' | 393 points | team: GT
[2026-04-17 23:42:06] DEBUG    - Match found for Shubman Gill in GT at row 5
[2026-04-17 23:42:07] INFO     - Data updated successfully for Shubman Gill in GT - 393 points!
[2026-04-17 23:42:07] DEBUG    - Sleeping 3s before next update.
[2026-04-17 23:42:10] DEBUG    - ===============================================================
[2026-04-17 23:42:10] INFO     - Processing count for GT = 2
[2026-04-17 23:42:10] INFO     - Processing player of GT : 'Jos Buttler' | 389 points | team: GT
[2026-04-17 23:42:18] DEBUG    - Match found for Jos Buttler in GT at row 10
[2026-04-17 23:42:19] INFO     - Data updated successfully for Jos Buttler in GT - 389 points!
[2026-04-17 23:42:19] DEBUG    - Sleeping 3s before next update.
[2026-04-17 23:42:22] DEBUG    - ===============================================================
[2026-04-17 23:42:22] INFO     - Processing count for GT = 3
[2026-04-17 23:42:22] INFO     - Processing player of GT : 'Prasidh Krishna' | 313 points | team: GT
[2026-04-17 23:42:22] WARNING  - Prasidh Krishna not found in (GT, KKR, MI, CSK, Extra).
[2026-04-17 23:42:22] DEBUG    - ===============================================================
[2026-04-17 23:42:22] INFO     - Processing count for GT = 4
[2026-04-17 23:42:22] INFO     - Processing player of GT : 'Kagiso Rabada' | 231 points | team: GT
[2026-04-17 23:42:22] DEBUG    - Match found for Kagiso Rabada in Extra at row 21
[2026-04-17 23:42:23] INFO     - Data updated successfully for Kagiso Rabada in Extra - 231 points!
[2026-04-17 23:42:23] DEBUG    - Sleeping 3s before next update.
[2026-04-17 23:42:26] DEBUG    - ===============================================================
[2026-04-17 23:42:26] INFO     - Processing count for GT = 5
[2026-04-17 23:42:26] INFO     - Processing player of GT : 'Rashid Khan' | 221 points | team: GT
[2026-04-17 23:42:26] DEBUG    - Match found for Rashid Khan in GT at row 8
[2026-04-17 23:42:27] INFO     - Data updated successfully for Rashid Khan in GT - 221 points!
[2026-04-17 23:42:27] DEBUG    - Sleeping 3s before next update.
[2026-04-17 23:42:30] DEBUG    - ===============================================================
[2026-04-17 23:42:30] INFO     - Processing count for GT = 6
[2026-04-17 23:42:30] INFO     - Processing player of GT : 'Sai Sudharsan' | 216 points | team: GT
[2026-04-17 23:42:30] DEBUG    - Match found for Sai Sudharsan in GT at row 9
[2026-04-17 23:42:31] INFO     - Data updated successfully for Sai Sudharsan in GT - 216 points!
[2026-04-17 23:42:31] DEBUG    - Sleeping 3s before next update.
[2026-04-17 23:42:34] DEBUG    - ===============================================================
[2026-04-17 23:42:34] INFO     - Processing count for GT = 7
