[2026-04-27 22:34:05] INFO     - Processing count= 3
[2026-04-27 22:34:05] INFO     - Processing player of GT : 'Sai Sudharsan' | 488 points | team: GT
[2026-04-27 22:34:05] DEBUG    - Match found for Sai Sudharsan in Points at row 7
[2026-04-27 22:34:05] INFO     - No update needed for Sai Sudharsan in Points as points are unchanged.
[2026-04-27 22:34:05] DEBUG    - ===============================================================
[2026-04-27 22:34:05] INFO     - Processing count= 4
[2026-04-27 22:34:05] INFO     - Processing player of LSG : 'Mohsin Khan' | 323 points | team: LSG
[2026-04-27 22:34:05] DEBUG    - Match found for Mohsin Khan in Points at row 8
[2026-04-27 22:34:05] INFO     - No update needed for Mohsin Khan in Points as points are unchanged.
[2026-04-27 22:34:05] DEBUG    - ===============================================================
[2026-04-27 22:34:05] INFO     - Processing count= 5
[2026-04-27 22:34:05] INFO     - Processing player of MI : 'Tilak Varma' | 328 points | team: MI
[2026-04-27 22:34:05] DEBUG    - Match found for Tilak Varma in Points at row 9
[2026-04-27 22:34:05] INFO     - No update needed for Tilak Varma in Points as points are unchanged.
[2026-04-27 22:34:05] DEBUG    - ===============================================================
[2026-04-27 22:34:05] INFO     - Processing count= 6
[2026-04-27 22:34:05] INFO     - Processing player of MI : 'Quinton de Kock' | 221 points | team: MI
[2026-04-27 22:34:05] DEBUG    - Match found for Quinton de Kock in Points at row 10
[2026-04-27 22:34:05] INFO     - No update needed for Quinton de Kock in Points as points are unchanged.
[2026-04-27 22:34:05] DEBUG    - ===============================================================
[2026-04-27 22:34:05] INFO     - Processing count= 7
[2026-04-27 22:34:05] INFO     - Processing player of MI : 'Jasprit Bumrah' | 110 points | team: MI
[2026-04-27 22:34:05] DEBUG    - Match found for Jasprit Bumrah in Points at row 11
[2026-04-27 22:34:05] INFO     - No update needed for Jasprit Bumrah in Points as points are unchanged.
[2026-04-27 22:34:05] DEBUG    - ===============================================================
[2026-04-27 22:34:05] INFO     - Processing count= 8
[2026-04-27 22:34:05] INFO     - 
Skipping Harpreet Brar as points is zero.
[2026-04-27 22:34:05] DEBUG    - ===============================================================
[2026-04-27 22:34:05] INFO     - Processing count= 9
[2026-04-27 22:34:05] INFO     - Processing player of PBSK : 'Yuzvendra Chahal' | 132 points | team: PBSK
[2026-04-27 22:34:05] DEBUG    - Match found for Yuzvendra Chahal in Points at row 13
[2026-04-27 22:34:05] INFO     - No update needed for Yuzvendra Chahal in Points as points are unchanged.
[2026-04-27 22:34:05] DEBUG    - ===============================================================
[2026-04-27 22:34:05] INFO     - Processing count= 10
[2026-04-27 22:34:05] INFO     - Processing player of RCB : 'Romario Shepherd' | 163 points | team: RCB
[2026-04-27 22:34:05] DEBUG    - Match found for Romario Shepherd in Points at row 14
[2026-04-27 22:34:06] INFO     - Points gained for Romario Shepherd in Points: 2 (Points: 163, Dot Balls: 8, Previous Total: 169)
[2026-04-27 22:34:06] INFO     - Data updated successfully for Romario Shepherd in Points - 163 points and 8 dot balls!
[2026-04-27 22:34:06] DEBUG    - Sleeping 4s before next update.
[2026-04-27 22:34:10] DEBUG    - ===============================================================
[2026-04-27 22:34:10] INFO     - Processing count= 11
[2026-04-27 22:34:10] INFO     - Processing player of RR : 'Vaibhav Sooryavanshi' | 560 points | team: RR
[2026-04-27 22:34:10] DEBUG    - Match found for Vaibhav Sooryavanshi in Points at row 15
[2026-04-27 22:34:10] INFO     - No update needed for Vaibhav Sooryavanshi in Points as points are unchanged.
[2026-04-27 22:34:10] DEBUG    - ===============================================================
[2026-04-27 22:34:10] INFO     - Processing count= 12
[2026-04-27 22:34:10] INFO     - Processing player of RR : 'Ravi Bishnoi' | 361 points | team: RR
[2026-04-27 22:34:10] DEBUG    - Match found for Ravi Bishnoi in Points at row 16
[2026-04-27 22:34:10] INFO     - No update needed for Ravi Bishnoi in Points as points are unchanged.
[2026-04-27 22:34:10] DEBUG    - ===============================================================
[2026-04-27 22:34:10] INFO     - Processing count= 13
[2026-04-27 22:34:10] INFO     - Processing player of SRH : 'Abhishek Sharma' | 598 points | team: SRH
[2026-04-27 22:34:10] DEBUG    - Match found for Abhishek Sharma in Points at row 17
[2026-04-27 22:34:10] INFO     - No update needed for Abhishek Sharma in Points as points are unchanged.
[2026-04-27 22:34:10] DEBUG    - ===============================================================
[2026-04-27 22:34:10] INFO     - Processing count= 14
[2026-04-27 22:34:10] INFO     - Processing player of SRH : 'Ishan Kishan' | 517 points | team: SRH
[2026-04-27 22:34:10] DEBUG    - Match found for Ishan Kishan in Points at row 18
[2026-04-27 22:34:10] INFO     - No update needed for Ishan Kishan in Points as points are unchanged.
[2026-04-27 22:34:10] DEBUG    - ===============================================================
[2026-04-27 22:34:10] INFO     - Processing count= 15
[2026-04-27 22:34:10] INFO     - Processing player of SRH : 'Pat Cummins' | 39 points | team: SRH
[2026-04-27 22:34:10] DEBUG    - Match found for Pat Cummins in Points at row 19
[2026-04-27 22:34:10] INFO     - No update needed for Pat Cummins in Points as points are unchanged.
[2026-04-27 22:34:10] DEBUG    - ===============================================================
[2026-04-27 22:34:10] INFO     - Processing count= 16
[2026-04-27 22:34:10] INFO     - Processing player of RCB : 'Rasikh Salam' | 200 points | team: RCB
[2026-04-27 22:34:10] DEBUG    - Match found for Rasikh Salam in Points at row 20
[2026-04-27 22:34:11] INFO     - Points gained for Rasikh Salam in Points: 27 (Points: 200, Dot Balls: 0, Previous Total: 173)
[2026-04-27 22:34:11] INFO     - Data updated successfully for Rasikh Salam in Points - 200 points and 0 dot balls!
[2026-04-27 22:34:11] DEBUG    - Sleeping 4s before next update.
[2026-04-27 22:34:15] DEBUG    - ===============================================================
[2026-04-27 22:34:15] INFO     - Processing count= 17
[2026-04-27 22:34:15] INFO     - 
Skipping Matheesha Pathirana as points is zero.
[2026-04-27 22:34:15] DEBUG    - ===============================================================
[2026-04-27 22:34:15] INFO     - Processing count= 18
[2026-04-27 22:34:15] INFO     - 
Skipping Nathan Ellis as points is zero.
[2026-04-27 22:34:15] DEBUG    - ===============================================================
[2026-04-27 22:34:15] INFO     - Processing count= 19
[2026-04-27 22:34:15] INFO     - 
Skipping Yudhvir Singh as points is zero.
[2026-04-27 22:34:15] DEBUG    - ===============================================================
[2026-04-27 22:34:15] INFO     - Processing count= 20
[2026-04-27 22:34:15] INFO     - Processing player of CSK : 'Ayush Mhatre' | 311 points | team: CSK
[2026-04-27 22:34:15] DEBUG    - Match found for Ayush Mhatre in Points at row 24
[2026-04-27 22:34:15] INFO     - No update needed for Ayush Mhatre in Points as points are unchanged.
[2026-04-27 22:34:15] DEBUG    - ===============================================================
[2026-04-27 22:34:15] INFO     - Processing count= 21
[2026-04-27 22:34:15] INFO     - 
Skipping MS Dhoni as points is zero.
[2026-04-27 22:34:15] DEBUG    - ===============================================================
[2026-04-27 22:34:15] INFO     - Processing count= 22
[2026-04-27 22:34:15] INFO     - 
Skipping Mitchell Starc as points is zero.
[2026-04-27 22:34:15] DEBUG    - ===============================================================
[2026-04-27 22:34:15] INFO     - Processing count= 23
[2026-04-27 22:34:15] INFO     - Processing player of GT : 'Glenn Phillips' | 165 points | team: GT
[2026-04-27 22:34:15] DEBUG    - Match found for Glenn Phillips in Points at row 27
[2026-04-27 22:34:15] INFO     - No update needed for Glenn Phillips in Points as points are unchanged.
[2026-04-27 22:34:15] DEBUG    - ===============================================================
[2026-04-27 22:34:15] INFO     - Processing count= 24
[2026-04-27 22:34:15] INFO     - Processing player of KKR : 'Sunil Narine' | 291 points | team: KKR
[2026-04-27 22:34:15] DEBUG    - Match found for Sunil Narine in Points at row 28
[2026-04-27 22:34:15] INFO     - No update needed for Sunil Narine in Points as points are unchanged.
[2026-04-27 22:34:15] DEBUG    - ===============================================================
[2026-04-27 22:34:15] INFO     - Processing count= 25
[2026-04-27 22:34:15] INFO     - Processing player of KKR : 'Ajinkya Rahane' | 254 points | team: KKR
[2026-04-27 22:34:15] DEBUG    - Match found for Ajinkya Rahane in Points at row 29
[2026-04-27 22:34:15] INFO     - No update needed for Ajinkya Rahane in Points as points are unchanged.
[2026-04-27 22:34:15] DEBUG    - ===============================================================
[2026-04-27 22:34:15] INFO     - Processing count= 26
[2026-04-27 22:34:15] INFO     - Processing player of LSG : 'Ayush Badoni' | 266 points | team: LSG
[2026-04-27 22:34:15] DEBUG    - Match found for Ayush Badoni in Points at row 30
[2026-04-27 22:34:15] INFO     - No update needed for Ayush Badoni in Points as points are unchanged.
[2026-04-27 22:34:15] DEBUG    - ===============================================================
[2026-04-27 22:34:15] INFO     - Processing count= 27
[2026-04-27 22:34:15] INFO     - Processing player of MI : 'Hardik Pandya' | 232 points | team: MI
[2026-04-27 22:34:15] DEBUG    - Match found for Hardik Pandya in Points at row 31
[2026-04-27 22:34:15] INFO     - No update needed for Hardik Pandya in Points as points are unchanged.
[2026-04-27 22:34:15] DEBUG    - ===============================================================
[2026-04-27 22:34:15] INFO     - Processing count= 28
[2026-04-27 22:34:15] INFO     - Processing player of MI : 'Suryakumar Yadav' | 242 points | team: MI
[2026-04-27 22:34:15] DEBUG    - Match found for Suryakumar Yadav in Points at row 32
[2026-04-27 22:34:15] INFO     - No update needed for Suryakumar Yadav in Points as points are unchanged.
[2026-04-27 22:34:15] DEBUG    - ===============================================================
[2026-04-27 22:34:15] INFO     - Processing count= 29
[2026-04-27 22:34:15] INFO     - Processing player of MI : 'Rohit Sharma' | 204 points | team: MI
[2026-04-27 22:34:15] DEBUG    - Match found for Rohit Sharma in Points at row 33
[2026-04-27 22:34:15] INFO     - No update needed for Rohit Sharma in Points as points are unchanged.
[2026-04-27 22:34:15] DEBUG    - ===============================================================
[2026-04-27 22:34:15] INFO     - Processing count= 30
[2026-04-27 22:34:15] INFO     - Processing player of PBSK : 'Priyansh Arya' | 392 points | team: PBSK
[2026-04-27 22:34:15] DEBUG    - Match found for Priyansh Arya in Points at row 34
[2026-04-27 22:34:15] INFO     - No update needed for Priyansh Arya in Points as points are unchanged.
[2026-04-27 22:34:15] DEBUG    - ===============================================================
[2026-04-27 22:34:15] INFO     - Processing count= 31
[2026-04-27 22:34:15] INFO     - Processing player of RCB : 'Phil Salt' | 348 points | team: RCB
[2026-04-27 22:34:15] DEBUG    - Match found for Phil Salt in Points at row 35
[2026-04-27 22:34:15] INFO     - No update needed for Phil Salt in Points as points are unchanged.
[2026-04-27 22:34:15] DEBUG    - ===============================================================
[2026-04-27 22:34:15] INFO     - Processing count= 32
[2026-04-27 22:34:15] INFO     - Processing player of RCB : 'Bhuvneshwar Kumar' | 451 points | team: RCB
[2026-04-27 22:34:15] DEBUG    - Match found for Bhuvneshwar Kumar in Points at row 36
[2026-04-27 22:34:16] INFO     - Points gained for Bhuvneshwar Kumar in Points: 112 (Points: 451, Dot Balls: 72, Previous Total: 411)
[2026-04-27 22:34:16] INFO     - Data updated successfully for Bhuvneshwar Kumar in Points - 451 points and 72 dot balls!
[2026-04-27 22:34:16] DEBUG    - Sleeping 4s before next update.
[2026-04-27 22:34:20] DEBUG    - ===============================================================
[2026-04-27 22:34:20] INFO     - Processing count= 33
[2026-04-27 22:34:20] INFO     - Processing player of RCB : 'Josh Hazlewood' | 272 points | team: RCB
[2026-04-27 22:34:20] DEBUG    - Match found for Josh Hazlewood in Points at row 37
[2026-04-27 22:34:21] INFO     - Points gained for Josh Hazlewood in Points: 141 (Points: 272, Dot Balls: 55, Previous Total: 186)
[2026-04-27 22:34:21] INFO     - Data updated successfully for Josh Hazlewood in Points - 272 points and 55 dot balls!
[2026-04-27 22:34:21] DEBUG    - Sleeping 4s before next update.
[2026-04-27 22:34:25] DEBUG    - ===============================================================
[2026-04-27 22:34:25] INFO     - Processing count= 34
[2026-04-27 22:34:25] INFO     - Processing player of RR : 'Shimron Hetmyer' | 158 points | team: RR
[2026-04-27 22:34:25] DEBUG    - Match found for Shimron Hetmyer in Points at row 38
[2026-04-27 22:34:25] INFO     - No update needed for Shimron Hetmyer in Points as points are unchanged.
[2026-04-27 22:34:25] DEBUG    - ===============================================================
[2026-04-27 22:34:25] INFO     - Processing count= 35
[2026-04-27 22:34:25] INFO     - Processing player of RR : 'Sandeep Sharma' | 163 points | team: RR
[2026-04-27 22:34:25] DEBUG    - Match found for Sandeep Sharma in Points at row 39
[2026-04-27 22:34:25] INFO     - No update needed for Sandeep Sharma in Points as points are unchanged.
[2026-04-27 22:34:25] DEBUG    - ===============================================================
[2026-04-27 22:34:25] INFO     - Processing count= 36
[2026-04-27 22:34:25] INFO     - Processing player of PBSK : 'Marco Jansen' | 185 points | team: PBSK
[2026-04-27 22:34:25] DEBUG    - Match found for Marco Jansen in Points at row 40
[2026-04-27 22:34:25] INFO     - No update needed for Marco Jansen in Points as points are unchanged.
[2026-04-27 22:34:25] DEBUG    - ===============================================================
[2026-04-27 22:34:25] INFO     - Processing count= 37
[2026-04-27 22:34:25] INFO     - Processing player of CSK : 'Prashant Veer' | 72 points | team: CSK
[2026-04-27 22:34:25] DEBUG    - Match found for Prashant Veer in Points at row 41
[2026-04-27 22:34:25] INFO     - No update needed for Prashant Veer in Points as points are unchanged.
[2026-04-27 22:34:25] DEBUG    - ===============================================================
[2026-04-27 22:34:25] INFO     - Processing count= 38
[2026-04-27 22:34:25] INFO     - Processing player of CSK : 'Ruturaj Gaikwad' | 279 points | team: CSK
[2026-04-27 22:34:25] DEBUG    - Match found for Ruturaj Gaikwad in Points at row 42
[2026-04-27 22:34:25] INFO     - No update needed for Ruturaj Gaikwad in Points as points are unchanged.
[2026-04-27 22:34:25] DEBUG    - ===============================================================
[2026-04-27 22:34:25] INFO     - Processing count= 39
[2026-04-27 22:34:25] INFO     - Processing player of DC : 'Axar Patel' | 255 points | team: DC
[2026-04-27 22:34:25] DEBUG    - Match found for Axar Patel in Points at row 43
[2026-04-27 22:34:26] INFO     - Points gained for Axar Patel in Points: 2 (Points: 255, Dot Balls: 37, Previous Total: 290)
[2026-04-27 22:34:26] INFO     - Data updated successfully for Axar Patel in Points - 255 points and 37 dot balls!
[2026-04-27 22:34:26] DEBUG    - Sleeping 4s before next update.
[2026-04-27 22:34:30] DEBUG    - ===============================================================
[2026-04-27 22:34:30] INFO     - Processing count= 40
[2026-04-27 22:34:30] INFO     - Processing player of DC : 'Abishek Porel' | 41 points | team: DC
[2026-04-27 22:34:30] DEBUG    - Match found for Abishek Porel in Points at row 44
[2026-04-27 22:34:30] INFO     - Points gained for Abishek Porel in Points: 41 (Points: 41, Dot Balls: 0, Previous Total: 0)
[2026-04-27 22:34:30] INFO     - Data updated successfully for Abishek Porel in Points - 41 points and 0 dot balls!
[2026-04-27 22:34:31] DEBUG    - Sleeping 4s before next update.
[2026-04-27 22:34:35] DEBUG    - ===============================================================
[2026-04-27 22:34:35] INFO     - Processing count= 41
[2026-04-27 22:34:35] INFO     - Processing player of DC : 'KL Rahul' | 546 points | team: DC
[2026-04-27 22:34:35] DEBUG    - Match found for KL Rahul in Points at row 45
[2026-04-27 22:34:35] INFO     - Points gained for KL Rahul in Points: 5 (Points: 546, Dot Balls: 0, Previous Total: 541)
[2026-04-27 22:34:35] INFO     - Data updated successfully for KL Rahul in Points - 546 points and 0 dot balls!
[2026-04-27 22:34:35] DEBUG    - Sleeping 4s before next update.
[2026-04-27 22:34:39] DEBUG    - ===============================================================
