[2026-05-11 23:36:14] INFO     - ═════════════════════ Process started ═════════════════════
[2026-05-11 23:36:15] INFO     - Excel loaded: 103 players, 103 bowlers from 'C:\Users\himan\Documents\UiPath\CrickInfo\Data\IPLPointsData.xlsx'
[2026-05-11 23:36:15] INFO     - Google Sheets authentication successful.
[2026-05-11 23:36:20] INFO     - Worksheets opened: ['Points', 'Home', 'Data']
[2026-05-11 23:36:30] INFO     - Updating previous points for all players before processing.
[2026-05-11 23:36:30] DEBUG    - ======================================================
[2026-05-11 23:36:33] DEBUG    - Updated previous points for 'Shivam Dube' at row 5: 277 → 300
[2026-05-11 23:36:33] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:36:37] DEBUG    - Updated previous points for 'Sanju Samson' at row 6: 626 → 685
[2026-05-11 23:36:37] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:36:40] DEBUG    - Updated previous points for 'Tilak Varma' at row 9: 365 → 471
[2026-05-11 23:36:40] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:36:44] DEBUG    - Updated previous points for 'Jasprit Bumrah' at row 11: 220 → 238
[2026-05-11 23:36:44] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:36:47] DEBUG    - Updated previous points for 'Romario Shepherd' at row 14: 305 → 342
[2026-05-11 23:36:47] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:36:50] DEBUG    - Updated previous points for 'Rasikh Salam' at row 20: 223 → 261
[2026-05-11 23:36:50] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:36:54] DEBUG    - Updated previous points for 'Suryakumar Yadav' at row 32: 322 → 324
[2026-05-11 23:36:54] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:36:57] DEBUG    - Updated previous points for 'Rohit Sharma' at row 33: 326 → 364
[2026-05-11 23:36:57] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:01] DEBUG    - Updated previous points for 'Bhuvneshwar Kumar' at row 36: 654 → 799
[2026-05-11 23:37:01] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:04] DEBUG    - Updated previous points for 'Josh Hazlewood' at row 37: 372 → 413
[2026-05-11 23:37:04] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:08] DEBUG    - Updated previous points for 'Prashant Veer' at row 41: 75 → 102
[2026-05-11 23:37:08] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:11] DEBUG    - Updated previous points for 'Ruturaj Gaikwad' at row 42: 396 → 457
[2026-05-11 23:37:11] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:15] DEBUG    - Updated previous points for 'Digvesh Singh' at row 49: 162 → 235
[2026-05-11 23:37:15] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:18] DEBUG    - Updated previous points for 'Rishabh Pant' at row 50: 441 → 462
[2026-05-11 23:37:18] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:21] DEBUG    - Updated previous points for 'Krunal Pandya' at row 52: 465 → 569
[2026-05-11 23:37:21] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:25] DEBUG    - Updated previous points for 'Rajat Patidar' at row 53: 541 → 570
[2026-05-11 23:37:25] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:28] DEBUG    - Updated previous points for 'Naman Dhir' at row 57: 435 → 509
[2026-05-11 23:37:28] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:32] DEBUG    - Updated previous points for 'Dewald Brevis' at row 61: 207 → 242
[2026-05-11 23:37:32] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:35] DEBUG    - Updated previous points for 'Noor Ahmad' at row 62: 426 → 467
[2026-05-11 23:37:35] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:39] DEBUG    - Updated previous points for 'Aiden Markram' at row 67: 409 → 419
[2026-05-11 23:37:39] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:42] DEBUG    - Updated previous points for 'Will Jacks' at row 68: 122 → 142
[2026-05-11 23:37:42] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:45] DEBUG    - Updated previous points for 'Devdutt Padikkal' at row 71: 576 → 595
[2026-05-11 23:37:45] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:49] DEBUG    - Updated previous points for 'Virat Kohli' at row 72: 599 → 609
[2026-05-11 23:37:49] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:52] DEBUG    - Updated previous points for 'Mitchell Marsh' at row 88: 566 → 582
[2026-05-11 23:37:52] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:56] DEBUG    - Updated previous points for 'Nicholas Pooran' at row 89: 325 → 330
[2026-05-11 23:37:56] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:37:59] DEBUG    - Updated previous points for 'Jitesh Sharma' at row 93: 215 → 254
[2026-05-11 23:37:59] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:38:03] DEBUG    - Updated previous points for 'Mohammad Shami' at row 96: 430 → 440
[2026-05-11 23:38:03] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:38:06] DEBUG    - Updated previous points for 'Kartik Sharma' at row 99: 234 → 259
[2026-05-11 23:38:06] DEBUG    - Sleeping 3s after updating previous points.
[2026-05-11 23:38:09] DEBUG    - Updated previous points for 'Corbin Bosch' at row 101: 99 → 244
[2026-05-11 23:38:09] DEBUG    - Sleeping 3s after updating previous points.
