[2026-04-27 00:31:08] INFO     - ═════════════════════ Process started ═════════════════════
[2026-04-27 00:31:09] INFO     - Excel loaded: 103 players, 103 bowlers from 'C:\Users\himan\Documents\UiPath\CrickInfo\Data\IPLPointsData.xlsx'
[2026-04-27 00:31:09] INFO     - Google Sheets authentication successful.
[2026-04-27 00:31:13] INFO     - Worksheets opened: ['Points', 'Home', 'Data']
[2026-04-27 00:31:26] INFO     - Updating previous points for all players before processing.
[2026-04-27 00:31:26] DEBUG    - ======================================================
[2026-04-27 00:31:31] DEBUG    - Updated previous points for 'Yuzvendra Chahal' at row 13: 154 → 159
[2026-04-27 00:31:31] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:31:35] DEBUG    - Updated previous points for 'Vaibhav Sooryavanshi' at row 15: 402 → 560
[2026-04-27 00:31:35] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:31:39] DEBUG    - Updated previous points for 'Ravi Bishnoi' at row 16: 388 → 401
[2026-04-27 00:31:39] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:31:44] DEBUG    - Updated previous points for 'Abhishek Sharma' at row 17: 512 → 600
[2026-04-27 00:31:44] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:31:48] DEBUG    - Updated previous points for 'Ishan Kishan' at row 18: 408 → 517
[2026-04-27 00:31:48] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:31:53] DEBUG    - Updated previous points for 'Pat Cummins' at row 19: 0 → 51
[2026-04-27 00:31:53] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:31:57] DEBUG    - Updated previous points for 'Priyansh Arya' at row 34: 323 → 392
[2026-04-27 00:31:57] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:32:02] DEBUG    - Updated previous points for 'Shimron Hetmyer' at row 38: 142 → 158
[2026-04-27 00:32:02] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:32:06] DEBUG    - Updated previous points for 'Marco Jansen' at row 40: 223 → 230
[2026-04-27 00:32:06] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:32:10] DEBUG    - Updated previous points for 'Axar Patel' at row 43: 260 → 290
[2026-04-27 00:32:10] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:32:15] DEBUG    - Updated previous points for 'KL Rahul' at row 45: 329 → 541
[2026-04-27 00:32:15] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:32:19] DEBUG    - Updated previous points for 'Arshdeep Singh' at row 51: 253 → 279
[2026-04-27 00:32:19] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:32:24] DEBUG    - Updated previous points for 'Yashasvi Jaiswal' at row 54: 382 → 398
[2026-04-27 00:32:24] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:32:28] DEBUG    - Updated previous points for 'Travis Head' at row 55: 268 → 280
[2026-04-27 00:32:28] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:32:32] DEBUG    - Updated previous points for 'Nitish Kumar Reddy' at row 56: 388 → 481
[2026-04-27 00:32:32] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:32:37] DEBUG    - Updated previous points for 'Auqib Nabi' at row 63: 13 → 15
[2026-04-27 00:32:37] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:32:41] DEBUG    - Updated previous points for 'Nehal Wadhera' at row 69: 83 → 121
[2026-04-27 00:32:41] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:32:46] DEBUG    - Updated previous points for 'Shreyas Iyer' at row 70: 336 → 450
[2026-04-27 00:32:46] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:32:50] DEBUG    - Updated previous points for 'Riyan Parag' at row 73: 210 → 221
[2026-04-27 00:32:50] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:32:55] DEBUG    - Updated previous points for 'Heinrich Klaasen' at row 75: 498 → 552
[2026-04-27 00:32:55] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:32:59] DEBUG    - Updated previous points for 'Nitish Rana' at row 76: 160 → 288
[2026-04-27 00:32:59] DEBUG    - Sleeping 4s after updating previous points.
[2026-04-27 00:33:03] DEBUG    - Updated previous points for 'Tristan Stubbs' at row 83: 306 → 310
[2026-04-27 00:33:03] DEBUG    - Sleeping 4s after updating previous points.
